,film_id,title,original_language,genre_ids,release_date,popularity,vote_average,vote_count
984,85,Raiders of the Lost Ark,en,"[12, 28]",1981-06-12,49.42,7.9,11480
985,878361,Big George Foreman,en,"[18, 36]",2023-04-27,49.406,7.7,127
986,702621,Lullaby,en,[27],2022-12-16,49.371,5.4,46
987,931102,Ride On,zh,"[28, 35, 12, 18]",2023-04-07,49.301,7.4,145
988,324849,The Lego Batman Movie,en,"[16, 28, 35, 10751]",2017-02-08,49.287,7.2,4591
989,892515,Masquerade,fr,"[18, 35, 10749, 80]",2022-11-01,49.278,6.9,313
990,667717,Deep Sea,zh,"[16, 12, 14, 878]",2023-01-22,49.271,7.1,52
991,8392,My Neighbor Totoro,ja,"[14, 16, 10751]",1988-04-16,49.268,8.1,7120
992,923939,The Wonderful Story of Henry Sugar,en,"[35, 12, 14]",2023-09-20,49.2,7.1,32
993,34851,Predators,en,"[878, 28, 53]",2010-07-03,49.188,6.2,3732
994,1359,American Psycho,en,"[53, 18, 80]",2000-04-13,49.154,7.4,9794
995,609681,The Marvels,en,"[28, 12, 878]",2023-11-08,49.152,0.0,0
996,1771,Captain America: The First Avenger,en,"[28, 12, 878]",2011-07-22,49.15,7.0,20266
997,762504,Nope,en,"[27, 9648, 878]",2022-07-20,49.14,6.9,3262
998,893345,The Secret Kingdom,en,"[10751, 14, 12]",2023-04-27,49.112,6.9,42
999,77338,The Intouchables,fr,"[18, 35]",2011-11-02,49.021,8.3,16079
1000,56288,Spy Kids: All the Time in the World,en,"[10751, 35, 28]",2011-08-18,49.006,4.7,902
1001,1250,Ghost Rider,en,"[53, 28, 14]",2007-01-15,48.946,5.5,5475
1002,268896,Pacific Rim: Uprising,en,"[28, 14, 878, 12]",2018-03-21,48.943,6.1,4525
1003,1734,The Mummy Returns,en,"[12, 28, 14]",2001-05-04,48.939,6.4,6472
1004,228326,The Book of Life,en,"[16, 12, 35, 10751, 14]",2014-10-01,48.936,7.5,2442
1005,5255,The Polar Express,en,"[16, 12, 10751, 14]",2004-11-10,48.895,6.7,5681
1006,10054,Spy Kids,en,"[28, 35, 10751, 12]",2001-03-18,48.857,5.8,3161
1007,983793,Mojave Diamonds,en,"[28, 80, 53]",2023-08-24,48.849,7.0,1
1008,11544,Lilo & Stitch,en,"[16, 10751]",2002-06-21,48.79,7.5,5664
1009,481871,Mother's Job,ko,"[10749, 18]",2017-07-27,48.754,4.8,10
1010,374720,Dunkirk,en,"[10752, 28, 18]",2017-07-19,48.728,7.5,15455
1011,43593,Piranha 3D,en,"[35, 27]",2010-08-20,48.727,5.4,2002
1012,616820,Halloween Ends,en,"[27, 53]",2022-10-12,48.725,6.2,1411
1013,604,The Matrix Reloaded,en,"[12, 28, 53, 878]",2003-05-15,48.696,7.0,10126
1014,441168,From Straight A's to XXX,en,"[18, 10770]",2017-02-11,48.694,5.9,117
1015,400535,Sicario: Day of the Soldado,en,"[28, 80, 53]",2018-06-27,48.666,6.9,3190
1016,1023313,The Exorcist,es,[27],2022-11-02,48.657,6.2,98
1017,860623,Last Man Down,en,"[28, 53]",2021-03-30,48.64,6.2,610
1018,943822,Prizefighter: The Life of Jem Belcher,en,"[36, 18]",2022-06-30,48.625,6.4,156
1019,968580,Gabriel's Inferno: Part IV,en,[],2022-03-30,48.618,4.5,4
1020,353486,Jumanji: Welcome to the Jungle,en,"[12, 28, 35, 14]",2017-12-09,48.591,6.8,12793
1021,346672,Underworld: Blood Wars,en,"[14, 28, 53, 27]",2016-11-24,48.567,5.8,3412
1022,1374,Rocky IV,en,[18],1985-11-21,48.548,7.1,4014
1023,74,War of the Worlds,en,"[12, 53, 878]",2005-06-28,48.54,6.5,7726
1024,615,The Passion of the Christ,en,[18],2004-02-25,48.517,7.5,4016
1025,653349,Vacation Friends,en,[35],2021-08-27,48.511,7.1,626
1026,9757,Norbit,en,[35],2007-02-08,48.511,5.6,2100
1027,6114,Bram Stoker's Dracula,en,"[10749, 27]",1992-11-13,48.444,7.4,4624
1028,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,en,[27],1985-11-01,48.426,5.8,1655
1029,1107872,Mother's Day,pl,"[28, 53, 18]",2023-05-24,48.398,5.9,182
1030,779782,The School for Good and Evil,en,[14],2022-10-19,48.273,7.1,1044
1031,1163231,Wild flowers,tl,[53],2023-09-22,48.269,6.3,2
1032,954,Mission: Impossible,en,"[12, 28, 53]",1996-05-22,48.227,7.0,8087
1033,242582,Nightcrawler,en,"[80, 18, 53]",2014-10-23,48.219,7.7,10029
1034,798362,The Marsh King's Daughter,en,"[53, 18]",2023-09-28,48.205,0.0,0
1035,7551,Déjà Vu,en,"[28, 53, 878]",2006-11-22,48.202,6.8,4360
1036,372921,Mutual Relations,ko,"[35, 10749]",2015-12-01,48.187,5.4,7
1037,301337,Downsizing,en,"[18, 878]",2017-12-22,48.178,5.3,3467
1038,382614,The Book of Henry,en,"[18, 80, 53]",2017-06-16,48.173,7.5,1216
1039,68730,Silence,en,"[18, 36]",2016-12-22,48.167,7.1,2821
1040,944401,DogMan,en,"[28, 18, 80]",2023-09-27,48.155,7.7,8
1041,1369,Rambo: First Blood Part II,en,"[28, 12, 53, 10752]",1985-05-21,48.152,6.6,3510
1042,752867,The Outwaters,en,"[27, 878, 53]",2023-02-09,48.151,4.8,40
1043,1096597,Summer in France,nl,[35],2023-04-27,48.102,5.6,5
1044,278927,The Jungle Book,en,"[10751, 12, 18, 14]",2016-04-07,48.087,6.9,7666
1045,20352,Despicable Me,en,"[10751, 16, 35]",2010-07-08,48.086,7.2,14146
1046,449443,Den of Thieves,en,"[28, 53, 80]",2018-01-18,48.081,6.8,2612
1047,14001,Dead Silence,en,[27],2007-03-16,48.069,6.4,2047
1048,570670,The Invisible Man,en,"[53, 878, 27]",2020-02-26,48.026,7.1,5279
1049,607,Men in Black,en,"[28, 12, 35, 878]",1997-07-02,47.982,7.2,12834
1050,884184,Consecration,en,"[27, 53]",2023-02-09,47.93,5.8,103
1051,601796,Alienoid,ko,"[878, 28, 14, 12]",2022-07-20,47.928,7.2,163
1052,325358,Superfast!,en,"[35, 28]",2015-03-05,47.893,5.0,376
1053,9902,Wrong Turn,en,"[27, 53]",2003-05-30,47.857,6.3,2424
1054,949,Heat,en,"[28, 80, 18]",1995-12-15,47.814,7.9,6548
1055,16119,Cinderella III: A Twist in Time,en,"[16, 10749, 10751, 14]",2007-02-06,47.802,6.5,1158
1056,954388,Quicksand,en,"[53, 27]",2023-08-31,47.801,6.6,9
1057,378064,A Silent Voice: The Movie,ja,"[16, 18]",2016-09-17,47.786,8.4,3562
1058,9444,Anastasia,en,"[16, 10751, 14, 12]",1997-11-20,47.741,7.6,4957
1059,10567,Dinosaur,en,"[10751, 16]",2000-05-19,47.715,6.5,2291
1060,379686,Space Jam: A New Legacy,en,"[10751, 16, 35, 878]",2021-07-08,47.699,6.8,3732
1061,873126,My Name Is Vendetta,it,"[28, 80, 53]",2022-11-30,47.692,6.7,497
1062,335795,Monster High: The Movie,en,"[10751, 14, 35, 12, 10402, 10770]",2022-10-06,47.67,7.0,182
1063,854,The Mask,en,"[10749, 35, 80, 14]",1994-07-29,47.613,6.9,9399
1064,420809,Maleficent: Mistress of Evil,en,"[10751, 14, 12, 28]",2019-10-16,47.609,7.3,5699
1065,969926,Jericho Ridge,en,"[28, 53]",2023-07-14,47.564,6.8,6
1066,465595,Sweet Sex,ko,"[10749, 18]",2017-07-06,47.547,6.4,5
1067,10895,Pinocchio,en,"[16, 10751]",1940-02-23,47.545,7.1,5440
1068,36647,Blade,en,"[27, 28]",1998-08-21,47.531,6.8,5465
1069,776797,The Sadness,zh,"[27, 53]",2021-01-22,47.519,6.8,636
1070,632727,Texas Chainsaw Massacre,en,"[27, 53]",2022-02-18,47.5,5.2,1242
1071,460019,Truth or Dare,en,"[53, 27]",2018-04-12,47.404,6.0,3762
1072,270303,It Follows,en,"[27, 9648]",2014-09-24,47.307,6.6,5880
1073,10555,Shark Tale,en,"[16, 28, 35, 10751]",2004-09-20,47.307,6.0,5920
1074,399402,Hunter Killer,en,"[28, 53]",2018-10-19,47.282,6.9,1955
1075,600,Full Metal Jacket,en,"[18, 10752]",1987-06-26,47.275,8.1,9661
1076,11187,Child's Play 3,en,"[27, 53]",1991-08-30,47.272,5.9,1397
1077,221184,Ryo,ja,[16],2013-03-02,47.244,7.0,3
1078,44833,Battleship,en,"[53, 28, 12, 878]",2012-04-11,47.234,5.8,5133
1079,381288,Split,en,"[27, 53]",2017-01-19,47.204,7.3,16338
1080,848058,Piggy,es,"[27, 53, 18]",2022-10-07,47.192,6.7,449
1081,11186,Child's Play 2,en,"[27, 53]",1990-11-09,47.167,6.2,1621
1082,808396,God Is a Bullet,en,"[28, 80, 27]",2023-06-22,47.131,6.3,99
1083,41446,Scream 4,en,"[27, 9648]",2011-04-11,47.115,6.4,3299
1084,4348,Pride & Prejudice,en,"[18, 10749]",2005-09-16,47.08,8.1,7393
1085,12429,Ponyo,ja,"[16, 14, 10751]",2008-07-19,47.059,7.7,3783
1086,5122,The Day of the Locust,en,[18],1975-05-07,47.042,6.3,76
1087,313369,La La Land,en,"[35, 18, 10749, 10402]",2016-11-29,46.998,7.9,15617
1088,3600,I Still Know What You Did Last Summer,en,"[27, 9648, 53]",1998-11-13,46.96,5.3,1351
1089,626735,Dog,en,"[18, 35]",2022-02-17,46.951,7.4,1289
1090,629542,The Bad Guys,en,"[16, 28, 12, 80, 35, 10751]",2022-03-17,46.923,7.6,1665
1091,801335,Girl in the Basement,en,"[80, 53, 10770]",2021-02-27,46.901,7.8,559
1092,74887,Sex and Zen II,cn,"[10749, 35, 18, 14]",1996-05-09,46.897,5.9,45
1093,360920,The Grinch,en,"[16, 10751, 35, 14]",2018-11-08,46.873,6.8,3401
1094,271045,Confessions of a Frustrated Housewife,it,[18],1976-08-04,46.869,7.1,4
1095,283366,Miss Peregrine's Home for Peculiar Children,en,"[14, 12]",2016-09-27,46.867,6.8,9399
1096,8922,Jeepers Creepers,en,"[27, 53, 9648]",2001-07-01,46.829,6.4,2712
1097,297761,Suicide Squad,en,"[28, 12, 14]",2016-08-03,46.825,5.9,20094
1098,640,Catch Me If You Can,en,"[18, 80]",2002-12-16,46.754,8.0,14384
1099,294254,Maze Runner: The Scorch Trials,en,"[878, 28, 53, 12]",2015-09-09,46.697,6.7,9668
1100,855,Black Hawk Down,en,"[28, 36, 10752]",2001-12-28,46.66,7.4,5207
1101,774752,The Guardians of the Galaxy Holiday Special,en,"[35, 878, 12]",2022-11-25,46.62,7.2,1623
1102,707610,Bosomy Mom,ko,"[18, 10749]",2020-05-06,46.596,4.0,6
1103,317442,The Last: Naruto the Movie,ja,"[28, 10749, 16]",2014-12-06,46.571,7.8,1714
1104,9377,Ferris Bueller's Day Off,en,[35],1986-06-11,46.556,7.6,4478
1105,1121612,No More Bets,zh,"[18, 80]",2023-08-05,46.536,7.5,13
1106,874743,To Every You I've Loved Before,ja,"[16, 10749, 878]",2022-10-07,46.532,6.6,21
1107,450465,Glass,en,"[53, 18, 878]",2019-01-16,46.501,6.7,7788
1108,45612,Source Code,en,"[53, 878, 9648]",2011-03-30,46.463,7.3,7692
1109,20526,TRON: Legacy,en,"[12, 28, 878]",2010-12-14,46.414,6.5,6647
1110,9383,Hollow Man,en,"[28, 878, 53]",2000-08-04,46.389,5.9,2307
1111,585245,Clifford the Big Red Dog,en,"[10751, 12, 35, 14]",2021-11-10,46.312,7.2,1616
1112,920,Cars,en,"[16, 12, 35, 10751]",2006-06-08,46.277,6.9,12904
1113,173129,The Golden Lotus: Love and Desire,zh,"[18, 10749]",1991-05-09,46.228,6.1,15
1114,2109,Rush Hour,en,"[28, 35, 80]",1998-09-18,46.216,7.0,4372
1115,665142,Young Aunt 3,ko,[10749],2020-01-02,46.2,5.6,8
1116,313846,Madame Bamboo,cn,"[18, 35]",1991-03-10,46.181,3.5,3
1117,8277,American Pie Presents: Beta House,en,[35],2007-12-26,46.163,5.6,1743
1118,293167,Kong: Skull Island,en,"[28, 12, 14]",2017-03-08,46.142,6.5,9693
1119,4233,Scream 2,en,"[27, 9648]",1997-12-12,46.142,6.5,3678
1120,68718,Django Unchained,en,"[18, 37]",2012-12-25,46.139,8.2,24662
1121,9637,Scooby-Doo,en,"[9648, 12, 35]",2002-06-14,46.063,6.1,4071
1122,81005,Jack the Giant Slayer,en,"[14, 28, 12, 10751]",2013-02-27,46.062,5.8,4653
1123,560057,The Sea Beast,en,"[16, 12, 10751, 14]",2022-06-24,46.057,7.4,1256
1124,945675,One Week Friends,zh,[18],2022-06-18,46.046,5.7,110
1125,363088,Ant-Man and the Wasp,en,"[28, 12, 878]",2018-07-04,46.043,7.0,12509
1126,3050,Doctor Dolittle,en,"[35, 10751, 14]",1998-06-26,46.031,5.7,2839
1127,290859,Terminator: Dark Fate,en,"[878, 28]",2019-10-23,46.015,6.5,4651
1128,539972,Kraven the Hunter,en,"[28, 12, 878]",2024-08-28,45.985,0.0,0
1129,128,Princess Mononoke,ja,"[12, 14, 16]",1997-07-12,45.966,8.3,7224
1130,343611,Jack Reacher: Never Go Back,en,"[28, 53]",2016-10-19,45.965,5.9,4486
1131,10285,Jason Goes to Hell: The Final Friday,en,[27],1993-08-13,45.908,4.5,853
1132,6466,Freddy vs. Jason,en,[27],2003-08-15,45.906,6.0,2318
1133,619803,The Roundup,ko,"[28, 80, 53]",2022-05-18,45.889,7.2,185
1134,1029599,"Eagle and Jaguar, The Legendary Warriors",es,"[16, 12, 28]",2022-09-29,45.886,6.8,26
1135,956,Mission: Impossible III,en,"[12, 28, 53]",2006-04-25,45.882,6.7,6184
1136,704032,A Newly Wedded Couple's Sex Life,ko,[10749],2018-07-12,45.875,9.5,4
1137,194662,Birdman or (The Unexpected Virtue of Ignorance),en,"[18, 35]",2014-10-17,45.851,7.5,12155
1138,575713,Sleepless Sex 2,ko,[10749],2016-05-19,45.828,9.5,2
1139,250546,Annabelle,en,[27],2014-10-02,45.811,5.8,5741
1140,845659,Perfect Addiction,en,"[18, 10749]",2023-02-16,45.809,6.6,183
1141,1149947,To End All War: Oppenheimer & the Atomic Bomb,en,"[99, 36]",2023-07-09,45.804,7.8,146
1142,218,The Terminator,en,"[28, 53, 878]",1984-10-26,45.792,7.6,11871
1143,2454,The Chronicles of Narnia: Prince Caspian,en,"[12, 10751, 14]",2008-05-15,45.76,6.6,5914
1144,1077280,Die Hart,en,"[28, 35, 53]",2023-02-22,45.739,6.0,338
1145,874745,"To Me, the One Who Loved You",ja,"[16, 10749, 878]",2022-10-07,45.732,5.7,53
1146,503736,Army of the Dead,en,"[28, 80, 18, 27, 878, 53, 14]",2021-05-14,45.696,6.2,3637
1147,9286,Final Destination 3,en,"[27, 9648]",2006-02-09,45.687,6.1,3512
1148,910571,Fair Play,en,"[18, 53]",2023-09-28,45.678,0.0,0
1149,340102,The New Mutants,en,"[878, 27, 28, 9648, 12]",2020-04-02,45.662,6.1,3106
1150,11249,Seed of Chucky,en,"[35, 27, 53]",2004-11-12,45.644,5.4,1432
1151,43074,Ghostbusters,en,"[28, 14, 35]",2016-07-14,45.641,5.4,5974
1152,1008392,The Blackening,en,"[27, 35]",2023-06-15,45.555,6.2,111
1153,772,Home Alone 2: Lost in New York,en,"[35, 10751, 12]",1992-11-19,45.554,6.7,8670
1154,166424,Fantastic Four,en,"[28, 12, 878]",2015-08-05,45.549,4.4,5648
1155,848730,Los bastardos,es,"[28, 53, 80, 18]",2023-03-30,45.532,6.3,19
1156,346,Seven Samurai,ja,"[28, 18]",1954-04-26,45.517,8.5,3228
1157,885243,Oh My Goodness!,fr,[35],2023-02-15,45.475,4.9,18
1158,1371,Rocky III,en,[18],1982-05-28,45.444,6.9,3743
1159,28,Apocalypse Now,en,"[18, 10752]",1979-08-15,45.433,8.3,7482
1160,771077,Rise,fr,"[35, 18]",2022-03-30,45.403,7.5,333
1161,8275,American Pie Presents: The Naked Mile,en,[35],2006-12-21,45.396,5.5,1883
1162,913673,Nefarious,en,"[27, 53]",2023-04-14,45.385,7.0,106
1163,1148969,The (Almost) Legends,es,"[35, 10402]",2023-07-19,45.382,7.9,35
1164,42384,A Tale of Legendary Libido,ko,"[35, 14, 18]",2008-04-30,45.376,5.8,36
1165,256961,Paul Blart: Mall Cop 2,en,"[28, 35, 10751]",2015-04-16,45.366,5.1,1444
1166,28691,Barbed Wire Dolls,fr,"[80, 18, 27]",1976-04-22,45.364,4.6,39
1167,79871,Crazy Love,cn,"[35, 10749, 18]",1993-04-17,45.346,6.1,25
1168,278154,Ice Age: Collision Course,en,"[12, 16, 10751, 35, 878]",2016-06-23,45.338,6.1,4174
1169,22705,Cheeky,it,"[35, 18, 10749]",2000-01-28,45.337,5.5,224
1170,302688,My Big Fat Greek Wedding 2,en,"[10749, 35]",2016-03-23,45.315,6.0,926
1171,842945,Supercell,en,[28],2023-03-17,45.294,6.0,197
1172,268,Batman,en,"[14, 28, 80]",1989-06-21,45.269,7.2,7152
1173,316727,The Purge: Election Year,en,"[28, 27, 53]",2016-06-29,45.254,6.4,4917
1174,102899,Ant-Man,en,"[878, 28, 12]",2015-07-14,45.249,7.1,18727
1175,18239,The Twilight Saga: New Moon,en,"[12, 14, 18, 10749]",2009-11-18,45.238,6.0,8612
1176,10830,Matilda,en,"[35, 10751, 878]",1996-08-02,45.199,7.2,4043
1177,262500,Insurgent,en,"[28, 12, 878, 53]",2015-03-18,45.175,6.4,9492
1178,492105,New Golden Lotus III,zh,"[18, 10749]",1996-04-13,45.159,6.7,7
1179,137,Groundhog Day,en,"[10749, 14, 18, 35]",1993-02-11,45.143,7.6,7253
1180,27449,Baby Face,en,[18],1933-07-13,45.118,7.2,101
1181,763285,Ambulance,en,"[53, 28]",2022-03-16,45.117,6.7,1710
1182,353491,The Dark Tower,en,"[14, 28, 878]",2017-08-03,45.096,5.7,4657
1183,2322,Sneakers,en,"[35, 80, 18]",1992-09-09,45.074,6.9,804
1184,843898,She Came from the Woods,en,[27],2023-02-10,45.069,6.4,24
1185,311,Once Upon a Time in America,en,"[18, 80]",1984-05-23,45.061,8.4,4858
1186,5174,Rush Hour 3,en,"[28, 35, 80]",2007-08-08,45.033,6.4,2900
1187,152601,Her,en,"[10749, 878, 18]",2013-12-18,45.027,7.9,13400
1188,9731,Friday the 13th: A New Beginning,en,"[27, 9648, 35]",1985-03-22,44.968,5.3,1004
1189,87827,Life of Pi,en,"[12, 18]",2012-11-20,44.954,7.4,12423
1190,10527,Madagascar: Escape 2 Africa,en,"[10751, 12, 16, 35]",2008-10-30,44.944,6.5,6370
1191,81774,Exploits of a Young Don Juan,fr,"[35, 18]",1986-11-04,44.943,5.6,169
1192,948163,Timescape,en,"[878, 10751, 12]",2022-08-19,44.937,7.8,18
1193,91586,Insidious: Chapter 2,en,"[27, 53]",2013-09-12,44.932,6.7,3915
1194,987507,Bad City,ja,"[28, 80]",2022-07-05,44.853,6.9,73
1195,10882,Sleeping Beauty,en,"[14, 16, 10749, 10751]",1959-02-17,44.804,6.9,4784
1196,10515,Castle in the Sky,ja,"[12, 14, 16, 28, 10751, 10749]",1986-08-02,44.8,8.0,3733
1197,731159,Female Boss Hooker,ko,"[18, 10749]",2020-08-31,44.779,10.0,1
1198,1045944,The Boss Baby: Christmas Bonus,en,"[16, 10751, 12]",2022-12-06,44.718,6.8,247
1199,660982,American Pie Presents: Girls' Rules,en,[35],2020-10-06,44.698,6.2,547
1200,10585,Child's Play,en,[27],1988-11-09,44.673,6.7,2640
1201,10439,Hocus Pocus,en,"[14, 35, 10751]",1993-07-16,44.627,7.1,2719
1202,54138,Star Trek Into Darkness,en,"[28, 12, 878]",2013-05-05,44.625,7.3,8589
1203,169,Predator 2,en,"[878, 28, 53]",1990-11-21,44.596,6.3,2899
1204,72559,G.I. Joe: Retaliation,en,"[878, 12, 28, 53]",2013-03-27,44.59,5.6,5215
1205,236751,Heaven Is for Real,en,[18],2014-04-16,44.575,6.7,704
1206,141820,Hotel Paradise,it,"[18, 28, 12]",1980-10-25,44.569,5.4,15
1207,95,Armageddon,en,"[28, 53, 878, 12]",1998-07-01,44.559,6.8,7318
1208,4011,Beetlejuice,en,"[14, 35]",1988-03-30,44.554,7.4,6116
1209,1163222,Punit na Langit,tl,[18],2023-09-08,44.553,0.0,0
1210,534,Terminator Salvation,en,"[28, 878, 53]",2009-05-20,44.548,6.0,6009
1211,424783,Bumblebee,en,"[28, 12, 878]",2018-12-15,44.545,6.7,5637
1212,11770,Shaolin Soccer,cn,"[28, 35]",2001-07-05,44.538,7.1,1993
1213,783110,Smugglers,ko,"[80, 28]",2023-07-26,44.521,7.3,3
1214,3536,U-571,en,"[10752, 18, 28, 53]",2000-04-20,44.52,6.5,1089
1215,1017066,Heaven in Hell,pl,"[18, 10749]",2023-02-10,44.49,7.3,46
1216,518896,Warriors of Future,zh,"[18, 28, 878]",2022-08-05,44.462,7.2,334
1217,865463,24 Year Old Yoon Yul's Sexy Breasts,ko,"[18, 10749]",2021-03-01,44.455,7.3,13
1218,580116,The Rape,ja,[18],1982-05-15,44.453,3.5,5
1219,424694,Bohemian Rhapsody,en,"[10402, 18, 36]",2018-10-24,44.425,8.0,15959
1220,2758,Addams Family Values,en,"[35, 10751, 14]",1993-11-19,44.397,6.9,2696
1221,420821,Chip 'n Dale: Rescue Rangers,en,"[16, 10751, 35, 12, 9648]",2022-05-20,44.382,7.0,1079
1222,49521,Man of Steel,en,"[28, 12, 878]",2013-06-12,44.372,6.6,14307
1223,87825,Trouble with the Curve,en,"[18, 10749]",2012-09-21,44.246,7.0,1420
1224,189,Sin City: A Dame to Kill For,en,"[80, 28, 53]",2014-08-20,44.244,6.4,3537
1225,106758,Angel Guts: Red Porno,ja,[18],1981-12-25,44.243,5.3,31
1226,220590,Emmanuelle in Hong Kong,cn,[18],2003-06-06,44.231,4.0,4
1227,785759,Two Witches,en,[27],2023-03-02,44.203,6.2,72
1228,249070,Hitman: Agent 47,en,"[28, 80, 53]",2015-08-20,44.145,5.8,2812
1229,11430,The Lion King 1½,en,"[10751, 16, 35, 28]",2004-02-06,44.13,6.6,2782
1230,50270,Paprika,it,[18],1991-02-13,44.118,7.1,360
1231,4512,The Assassination of Jesse James by the Coward Robert Ford,en,"[28, 18, 37]",2007-09-20,44.087,7.0,2273
1232,36685,The Rocky Horror Picture Show,en,"[35, 878, 14, 27]",1975-08-14,44.059,7.5,2575
1233,446021,Bad Times at the El Royale,en,"[53, 18, 9648, 80]",2018-10-04,44.01,6.8,3281
1234,8645,The Happening,en,"[53, 878]",2008-06-11,44.005,5.4,3252
1235,10661,You Don't Mess with the Zohan,en,"[35, 28]",2008-06-05,43.995,5.7,3441
1236,574982,The Blackout,ru,"[53, 878, 28]",2019-11-21,43.984,6.4,388
1237,11892,Murder by Numbers,en,"[80, 18, 53]",2002-04-19,43.974,6.1,923
1238,1034186,Sugar en aprietos,es,[35],2022-10-06,43.97,1.0,1
1239,7214,Coach Carter,en,"[18, 36]",2005-01-14,43.931,7.6,2626
1240,118406,Road to Ninja: Naruto the Movie,ja,"[16, 14, 28]",2012-07-28,43.928,7.6,903
1241,165,Back to the Future Part II,en,"[12, 35, 878]",1989-11-22,43.918,7.8,11815
1242,64690,Drive,en,"[18, 53, 80]",2011-09-15,43.899,7.6,11716
1243,1130659,Breaking Point,en,[18],2023-10-05,43.898,0.0,0
1244,10009,Brother Bear,en,"[12, 16, 10751]",2003-10-23,43.889,7.3,4991
1245,196,Back to the Future Part III,en,"[12, 35, 878]",1990-05-25,43.864,7.5,9677
1246,61791,Rise of the Planet of the Apes,en,"[53, 28, 18, 878]",2011-08-03,43.861,7.3,10798
1247,1891,The Empire Strikes Back,en,"[12, 28, 878]",1980-05-20,43.856,8.4,15769
1248,169917,A Walk Among the Tombstones,en,"[80, 18, 9648, 53]",2014-09-18,43.835,6.3,2630
1249,10867,Malena,it,[18],2000-03-16,43.821,7.4,2009
1250,458220,Palmer,en,[18],2021-01-29,43.811,8.2,1300
1251,13207,Friday the 13th,en,[27],2009-02-11,43.778,5.8,2361
1252,1949,Zodiac,en,"[80, 18, 9648, 53]",2007-03-02,43.751,7.5,9595
1253,4256,Scary Movie 3,en,[35],2003-10-24,43.744,6.0,3743
1254,17654,District 9,en,[878],2009-08-05,43.71,7.4,8720
1255,567189,Tom Clancy's Without Remorse,en,"[12, 28, 53, 10752]",2021-04-29,43.696,7.0,2241
1256,675054,MexZombies,es,"[27, 28, 35]",2022-10-26,43.662,7.1,140
1257,420634,Terrifier,en,"[27, 53]",2018-01-25,43.629,6.5,1695
1258,50546,Just Go with It,en,"[35, 10749]",2011-02-10,43.622,6.7,5268
1259,514847,The Hunt,en,"[28, 53, 27]",2020-03-11,43.617,6.7,2865
1260,667216,Infinity Pool,en,"[27, 878, 53]",2023-01-27,43.612,6.1,428
1261,16219,Gladiator,en,"[28, 18]",1992-03-06,43.574,7.6,289
1262,7485,Shooter,en,"[28, 18, 9648, 53, 80]",2007-03-22,43.546,7.1,4399
1263,1124,The Prestige,en,"[18, 9648, 878]",2006-10-19,43.535,8.2,14692
1264,412117,The Secret Life of Pets 2,en,"[12, 16, 35, 10751]",2019-05-24,43.521,7.0,2790
1265,72105,Ted,en,"[35, 14]",2012-06-29,43.515,6.4,11511
1266,83899,You're Next,en,"[27, 53, 9648]",2013-08-22,43.51,6.6,2296
1267,1162172,"Love, Sex and 30 Candles",en,"[18, 10749]",2023-08-18,43.506,6.9,7
1268,181533,Night at the Museum: Secret of the Tomb,en,"[12, 35, 14, 10751]",2014-12-17,43.484,6.2,5493
1269,862551,Me Time,en,[35],2022-08-26,43.482,5.9,751
1270,1040892,Slotherhouse,en,"[35, 27, 53]",2023-08-30,43.477,4.9,9
1271,1370,Rambo III,en,"[28, 12, 53, 10752]",1988-05-24,43.471,6.2,2866
1272,161,Ocean's Eleven,en,"[53, 80]",2001-12-07,43.463,7.4,10772
1273,410578,Cohabitation,cn,"[18, 35, 10749]",1993-12-09,43.455,0.0,0
1274,1014840,Bula,tl,"[53, 27]",2023-09-26,43.45,0.0,0
1275,489,Good Will Hunting,en,[18],1997-12-05,43.45,8.1,11109
1276,9793,The Hills Have Eyes 2,en,"[27, 53]",2007-03-22,43.439,5.5,1328
1277,400155,Hotel Transylvania 3: Summer Vacation,en,"[16, 35, 10751, 14]",2018-06-28,43.4,6.9,4054
1278,860901,Padre Pio,en,[18],2023-06-01,43.367,5.8,8
1279,631843,Old,en,"[53, 9648, 27]",2021-07-21,43.362,6.4,3854
1280,9820,The Parent Trap,en,"[35, 10751]",1998-07-28,43.355,7.2,3790
1281,1128514,Big Sur Gay Porn,en,[99],2023-06-16,43.354,7.0,1
1282,988233,Hex,en,"[28, 27, 53]",2022-11-01,43.346,5.9,79
1283,924482,The Ledge,en,"[53, 12]",2022-02-18,43.317,6.5,286
1284,500104,Aristotle and Dante Discover the Secrets of the Universe,en,"[18, 10749]",2023-09-08,43.272,7.0,3
1285,11619,Flushed Away,en,"[12, 16, 35, 10751]",2006-10-22,43.267,6.3,3488
1286,1372,Blood Diamond,en,"[18, 53, 28]",2006-12-08,43.26,7.5,6997
1287,1098160,The Tank,en,"[27, 53]",2023-04-21,43.257,5.1,50
1288,10225,Friday the 13th Part VI: Jason Lives,en,"[27, 9648, 53]",1986-08-01,43.198,6.2,1032
1289,9654,The Italian Job,en,"[28, 80]",2003-05-30,43.179,6.8,5112
1290,287947,Shazam!,en,"[28, 35, 14]",2019-03-29,43.165,7.0,8836
1291,752,V for Vendetta,en,"[28, 53, 878]",2006-02-23,43.145,7.9,13553
1292,286687,Love Lesson,ko,"[10749, 18, 35]",2013-12-05,43.136,6.9,31
1293,901121,Cobweb,ko,"[18, 35]",2023-09-27,43.074,0.0,0
